compound_sequence,pit_laps,total_time
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 23]",84.32445
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 24]",84.53342
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 25]",84.74239
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 26]",84.95136
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 27]",85.160324
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 28]",85.36929
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 29]",85.57826
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 30]",85.78723
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 31]",85.9962
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 32]",86.20517
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 33]",86.41415
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 34]",86.623116
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 35]",86.83208
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 36]",87.04105
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 37]",87.25002
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 38]",87.459
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 39]",87.66797
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 40]",87.876945
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 41]",88.08591
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 42]",88.294876
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 43]",88.503845
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 44]",88.712814
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 45]",88.92179
"('MEDIUM', 'SOFT', 'MEDIUM')","[20, 46]",89.13075
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 22]",83.97652
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 23]",84.185486
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 24]",84.394455
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 25]",84.60342
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 26]",84.812386
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 27]",85.02136
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 28]",85.23033
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 29]",85.4393
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 30]",85.64827
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 31]",85.85724
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 32]",86.06621
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 33]",86.27517
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 34]",86.48414
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 35]",86.693115
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 36]",86.902084
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 37]",87.11106
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 38]",87.32004
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 39]",87.52901
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 40]",87.73797
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 41]",87.946945
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 42]",88.155914
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 43]",88.36488
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 44]",88.57385
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 45]",88.782814
"('MEDIUM', 'SOFT', 'MEDIUM')","[21, 46]",88.99179
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 23]",84.04651
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 24]",84.25548
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 25]",84.464455
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 26]",84.67342
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 27]",84.882385
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 28]",85.091354
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 29]",85.30032
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 30]",85.50929
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 31]",85.71826
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 32]",85.92723
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 33]",86.13621
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 34]",86.34518
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 35]",86.55414
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 36]",86.763115
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 37]",86.972084
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 38]",87.18106
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 39]",87.39003
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 40]",87.59901
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 41]",87.80797
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 42]",88.01694
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 43]",88.22591
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 44]",88.434875
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 45]",88.64385
"('MEDIUM', 'SOFT', 'MEDIUM')","[22, 46]",88.85281
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 24]",84.116516
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 25]",84.32548
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 26]",84.53445
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 27]",84.74342
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 28]",84.95239
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 29]",85.16136
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 30]",85.37033
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 31]",85.5793
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 32]",85.78827
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 33]",85.99723
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 34]",86.2062
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 35]",86.41518
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 36]",86.624146
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 37]",86.83312
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 38]",87.0421
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 39]",87.25107
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 40]",87.46003
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 41]",87.66901
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 42]",87.877975
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 43]",88.086945
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 44]",88.29591
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 45]",88.504875
"('MEDIUM', 'SOFT', 'MEDIUM')","[23, 46]",88.71385
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 25]",84.186516
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 26]",84.395485
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 27]",84.60445
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 28]",84.813416
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 29]",85.022385
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 30]",85.23135
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 31]",85.44032
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 32]",85.64929
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 33]",85.85827
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 34]",86.06724
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 35]",86.2762
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 36]",86.485176
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 37]",86.694145
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 38]",86.90312
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 39]",87.11209
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 40]",87.32107
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 41]",87.53003
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 42]",87.739
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 43]",87.94797
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 44]",88.15694
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 45]",88.36591
"('MEDIUM', 'SOFT', 'MEDIUM')","[24, 46]",88.574875
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 26]",84.25651
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 27]",84.465485
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 28]",84.67445
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 29]",84.88342
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 30]",85.09239
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 31]",85.30136
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 32]",85.51033
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 33]",85.71929
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 34]",85.92826
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 35]",86.13724
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 36]",86.34621
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 37]",86.55518
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 38]",86.76416
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 39]",86.97313
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 40]",87.18209
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 41]",87.39107
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 42]",87.60004
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 43]",87.809006
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 44]",88.017975
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 45]",88.22694
"('MEDIUM', 'SOFT', 'MEDIUM')","[25, 46]",88.43591
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 27]",84.32651
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 28]",84.53548
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 29]",84.744446
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 30]",84.953415
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 31]",85.162384
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 32]",85.37135
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 33]",85.58033
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 34]",85.7893
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 35]",85.99826
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 36]",86.20724
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 37]",86.41621
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 38]",86.62518
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 39]",86.83415
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 40]",87.04313
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 41]",87.25209
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 42]",87.46106
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 43]",87.67003
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 44]",87.879
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 45]",88.087975
"('MEDIUM', 'SOFT', 'MEDIUM')","[26, 46]",88.296936
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 28]",84.396515
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 29]",84.605484
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 30]",84.81445
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 31]",85.02342
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 32]",85.23239
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 33]",85.44135
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 34]",85.65032
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 35]",85.8593
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 36]",86.06827
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 37]",86.277245
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 38]",86.48622
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 39]",86.69519
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 40]",86.90415
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 41]",87.11313
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 42]",87.3221
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 43]",87.53107
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 44]",87.740036
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 45]",87.949
"('MEDIUM', 'SOFT', 'MEDIUM')","[27, 46]",88.157974
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 29]",84.46651
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 30]",84.675476
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 31]",84.884445
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 32]",85.093414
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 33]",85.30239
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 34]",85.51136
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 35]",85.72032
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 36]",85.9293
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 37]",86.13827
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 38]",86.347244
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 39]",86.55621
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 40]",86.76519
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 41]",86.97415
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 42]",87.18312
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 43]",87.39209
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 44]",87.60106
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 45]",87.810036
"('MEDIUM', 'SOFT', 'MEDIUM')","[28, 46]",88.019
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 30]",84.536514
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 31]",84.74548
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 32]",84.95445
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 33]",85.163414
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 34]",85.37238
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 35]",85.58136
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 36]",85.79033
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 37]",85.999306
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 38]",86.20828
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 39]",86.41725
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 40]",86.62621
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 41]",86.83519
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 42]",87.04416
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 43]",87.25313
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 44]",87.4621
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 45]",87.67106
"('MEDIUM', 'SOFT', 'MEDIUM')","[29, 46]",87.880035
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 31]",84.60651
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 32]",84.815475
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 33]",85.02445
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 34]",85.23342
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 35]",85.44238
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 36]",85.65136
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 37]",85.86033
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 38]",86.069305
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 39]",86.278275
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 40]",86.48725
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 41]",86.69621
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 42]",86.90518
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 43]",87.11415
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 44]",87.32312
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 45]",87.5321
"('MEDIUM', 'SOFT', 'MEDIUM')","[30, 46]",87.74106
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 32]",84.67651
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 33]",84.885475
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 34]",85.094444
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 35]",85.30342
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 36]",85.51239
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 37]",85.72137
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 38]",85.93034
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 39]",86.13931
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 40]",86.348274
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 41]",86.55725
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 42]",86.76622
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 43]",86.97519
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 44]",87.18416
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 45]",87.39312
"('MEDIUM', 'SOFT', 'MEDIUM')","[31, 46]",87.6021
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 33]",84.74651
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 34]",84.95548
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 35]",85.164444
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 36]",85.37342
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 37]",85.58239
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 38]",85.79137
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 39]",86.000336
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 40]",86.20931
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 41]",86.418274
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 42]",86.62724
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 43]",86.83621
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 44]",87.04518
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 45]",87.25416
"('MEDIUM', 'SOFT', 'MEDIUM')","[32, 46]",87.46312
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 34]",84.816505
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 35]",85.02548
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 36]",85.23445
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 37]",85.44343
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 38]",85.652405
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 39]",85.861374
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 40]",86.070335
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 41]",86.27931
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 42]",86.48828
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 43]",86.69725
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 44]",86.90622
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 45]",87.11518
"('MEDIUM', 'SOFT', 'MEDIUM')","[33, 46]",87.32416
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 35]",84.886505
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 36]",85.09548
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 37]",85.30445
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 38]",85.51343
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 39]",85.7224
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 40]",85.93137
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 41]",86.140335
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 42]",86.349304
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 43]",86.55827
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 44]",86.76724
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 45]",86.97622
"('MEDIUM', 'SOFT', 'MEDIUM')","[34, 46]",87.18518
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 36]",84.95651
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 37]",85.16549
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 38]",85.374466
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 39]",85.583435
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 40]",85.7924
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 41]",86.00137
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 42]",86.21034
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 43]",86.41931
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 44]",86.62828
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 45]",86.83724
"('MEDIUM', 'SOFT', 'MEDIUM')","[35, 46]",87.04622
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 37]",85.02651
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 38]",85.23549
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 39]",85.44446
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 40]",85.653435
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 41]",85.8624
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 42]",86.071365
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 43]",86.280334
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 44]",86.4893
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 45]",86.69828
"('MEDIUM', 'SOFT', 'MEDIUM')","[36, 46]",86.90724
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 38]",85.09651
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 39]",85.3055
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 40]",85.51446
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 41]",85.72343
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 42]",85.93239
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 43]",86.14136
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 44]",86.350334
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 45]",86.5593
"('MEDIUM', 'SOFT', 'MEDIUM')","[37, 46]",86.76828
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 39]",85.16652
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 40]",85.37548
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 41]",85.58446
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 42]",85.79343
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 43]",86.002396
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 44]",86.211365
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 45]",86.42033
"('MEDIUM', 'SOFT', 'MEDIUM')","[38, 46]",86.6293
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 40]",85.23652
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 41]",85.44548
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 42]",85.65445
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 43]",85.86342
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 44]",86.07239
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 45]",86.281364
"('MEDIUM', 'SOFT', 'MEDIUM')","[39, 46]",86.490326
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 41]",85.30652
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 42]",85.51549
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 43]",85.72446
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 44]",85.933426
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 45]",86.14239
"('MEDIUM', 'SOFT', 'MEDIUM')","[40, 46]",86.351364
"('MEDIUM', 'SOFT', 'MEDIUM')","[41, 42]",85.37651
"('MEDIUM', 'SOFT', 'MEDIUM')","[41, 43]",85.58548
"('MEDIUM', 'SOFT', 'MEDIUM')","[41, 44]",85.79445
"('MEDIUM', 'SOFT', 'MEDIUM')","[41, 45]",86.003426
"('MEDIUM', 'SOFT', 'MEDIUM')","[41, 46]",86.21239
"('MEDIUM', 'SOFT', 'MEDIUM')","[42, 43]",85.44652
"('MEDIUM', 'SOFT', 'MEDIUM')","[42, 44]",85.65549
"('MEDIUM', 'SOFT', 'MEDIUM')","[42, 45]",85.86445
"('MEDIUM', 'SOFT', 'MEDIUM')","[42, 46]",86.073425
"('MEDIUM', 'SOFT', 'MEDIUM')","[43, 44]",85.51651
"('MEDIUM', 'SOFT', 'MEDIUM')","[43, 45]",85.72548
"('MEDIUM', 'SOFT', 'MEDIUM')","[43, 46]",85.93445
"('MEDIUM', 'SOFT', 'MEDIUM')","[44, 45]",85.58651
"('MEDIUM', 'SOFT', 'MEDIUM')","[44, 46]",85.79549
"('MEDIUM', 'SOFT', 'MEDIUM')","[45, 46]",85.65651
"('MEDIUM', 'SOFT', 'HARD')","[10, 11]",95.09874
"('MEDIUM', 'SOFT', 'HARD')","[10, 12]",95.04918
"('MEDIUM', 'SOFT', 'HARD')","[10, 13]",94.999626
"('MEDIUM', 'SOFT', 'HARD')","[10, 14]",94.950066
"('MEDIUM', 'SOFT', 'HARD')","[10, 15]",94.90051
"('MEDIUM', 'SOFT', 'HARD')","[10, 16]",94.85095
"('MEDIUM', 'SOFT', 'HARD')","[10, 17]",94.8014
"('MEDIUM', 'SOFT', 'HARD')","[10, 18]",94.75184
"('MEDIUM', 'SOFT', 'HARD')","[10, 19]",94.702286
"('MEDIUM', 'SOFT', 'HARD')","[10, 20]",94.652725
"('MEDIUM', 'SOFT', 'HARD')","[10, 21]",94.60317
"('MEDIUM', 'SOFT', 'HARD')","[10, 22]",94.55362
"('MEDIUM', 'SOFT', 'HARD')","[10, 23]",94.50406
"('MEDIUM', 'SOFT', 'HARD')","[10, 24]",94.4545
"('MEDIUM', 'SOFT', 'HARD')","[10, 25]",94.404945
"('MEDIUM', 'SOFT', 'HARD')","[10, 26]",94.35539
"('MEDIUM', 'SOFT', 'HARD')","[10, 27]",94.30583
"('MEDIUM', 'SOFT', 'HARD')","[10, 28]",94.25627
"('MEDIUM', 'SOFT', 'HARD')","[10, 29]",94.20672
"('MEDIUM', 'SOFT', 'HARD')","[10, 30]",94.157166
